776	-0.00163007 -0.00963314 -0.00185913 -9.6633e-05 -0.000466742 0.00878397 -0.00407571 -0.00184932 0.00851435 -0.00222234 0.00454093 -0.00031454 -0.00178057 0.00682356 0.00852966 0.000456694 -0.00401521 -0.0101634 0.00680656 0.00657231 0.00370089 -0.00804443 -0.0071302 0.00162922 -0.00372467 -0.00553796 0.00972302 0.00696361 0.00495853 -0.00140753 -6.15594e-05 0.00166139 0.00921402 -0.00774219 0.00132244 -0.00825089 0.00275097 -6.10322e-05 -0.00841684 0.00849738 0.00752183 0.00609185 0.00774808 -0.00295972 0.00886028 -0.000901046 0.00817458 0.00719604 -0.00898945 0.00884492 
777	-0.000581604 0.00284262 0.00910452 0.00611269 0.00102714 0.00781814 0.00778057 -0.00881031 -0.00881583 -0.00830166 0.00308431 -0.00919314 0.00826924 -0.00356749 -0.00368 0.00777345 -0.000761595 -0.00933176 -0.00303923 0.00382202 -0.00355896 -0.00974037 -0.00221733 -0.00749875 0.00588716 0.00470438 0.00733205 -0.00954733 -0.000603761 -0.00684835 -0.00865854 -0.000821437 0.00857522 -0.00855252 -0.00114753 -0.0075958 -0.00333849 -0.00233142 0.00437274 0.00785061 0.00293062 0.00516518 0.00918757 0.00884927 3.88825e-05 -0.00184753 0.000523703 0.00537111 0.00923267 -0.00960891 
778	-0.00785321 -0.00240169 -0.00652633 -0.00717116 0.00989417 -0.00825823 0.00865145 0.00459763 0.00245122 -0.00302455 0.00839967 -0.00778833 0.00754412 -0.00641322 -0.00300301 -0.00485464 -0.00391539 0.00319213 0.00777055 -0.00737417 0.0075659 0.00198587 0.00346707 -0.00937882 -0.000587675 -0.00576494 -0.00337092 0.00135335 -0.00373872 0.00582612 0.00566809 -0.00516733 -0.00398939 -0.00619363 -0.00198228 0.00128271 0.00483606 -0.00359407 -0.00338357 0.00899833 -0.0003871 0.00343434 0.00391674 0.00400979 0.00964482 0.00849439 0.00448329 -0.00236745 0.00688955 -0.00844463 
779	-0.0088342 0.00296774 -0.00967477 -0.00132139 -0.00605675 0.00249092 -0.00258082 0.00497614 0.00290111 0.00764986 -0.00020463 -0.00950453 0.0080533 -0.00440208 -0.000243213 -0.00245373 -0.0067047 -0.00310511 0.00908604 0.00965245 0.00366822 0.00496505 -0.00112204 0.00303925 0.00898859 0.00771082 0.00502484 0.00402904 -0.0085684 -0.005166 -0.00997641 0.00346383 0.00835714 -0.00385958 0.00478682 -0.00702209 -0.00380129 0.00521295 0.00468167 0.0074543 0.00822644 0.00834422 0.00228844 0.00499859 0.00796113 0.00417466 -0.00888468 -0.00125778 0.00692358 -0.00628971 
780	-0.00333936 -0.00458635 -0.00588929 0.00371811 0.00974627 -0.000336149 -0.00973951 -0.00533416 0.00832284 0.00904122 -0.00166335 -0.00532104 0.00501079 0.00261208 0.00849361 0.00247063 0.00364557 0.0082659 0.000619415 0.00290558 0.00873415 0.00904663 0.00621339 0.00504038 -0.00270798 -0.00241379 0.00712615 -0.00553868 0.00960035 0.00981097 0.00793451 -0.00143549 0.00185983 0.000995327 0.0075419 0.0062658 -0.0059112 -0.00473303 -0.00991004 -0.000123579 -0.00117874 0.00876484 0.00784041 0.00237225 0.00519604 0.00161227 -0.00831327 -0.0042039 0.00528029 0.00705528 
781	-0.00824379 0.000302119 -0.00806845 -0.00877255 0.00712428 -0.00112675 -0.00474526 -0.00277937 -0.00323538 0.00208156 0.00313984 0.000876601 0.00720449 0.00822625 -0.00496352 -1.00646e-05 0.00924654 0.00960578 0.00131954 -0.00642166 0.005161 0.00392659 0.0061494 -0.00825284 0.00155448 0.000216052 -0.00725189 -0.0047912 -0.00740515 0.00275806 -0.00332559 0.00949994 0.00742649 -0.000585901 0.00444397 0.00321465 0.00871512 -0.0081346 0.0065823 0.00924832 0.000217571 0.00271537 0.00511248 0.00357783 -0.00601313 -0.00417819 -0.00283092 0.00779947 -0.00319341 -0.00990766 
782	-0.00121965 0.00016668 0.0074118 -0.0086847 -0.00499836 0.00256717 0.00413736 0.00501529 -0.00224059 -0.00539617 -0.00916753 0.00500202 -0.00871227 0.00950519 0.00157046 -0.00842026 -0.00102559 0.00775043 0.000848175 -0.00688071 -0.00878216 0.00843573 0.00153083 0.00564908 -0.00516008 -0.00342468 0.00290545 -0.000476328 -0.00332663 0.001351 -0.00232638 0.00959307 -0.00649222 0.00360422 -0.0035999 0.00462885 0.00231736 0.0030029 -0.00337657 -0.00374418 -0.00933874 -0.00524249 -0.0056422 -0.00948163 -0.00348352 -0.00241689 -0.00243355 -0.00934164 0.00125668 0.0028599 
783	0.000244868 0.0018278 -0.00349918 0.00457808 -0.00243794 0.00630928 0.000212306 7.23222e-05 -0.00741231 -0.00679142 0.00782552 -0.00751388 0.0044329 -0.00343577 0.00199775 0.00950162 -0.00894427 -0.00547402 0.00940672 -0.00938258 -0.00357165 -0.00502795 0.000168219 -0.000979884 0.00911004 0.00939953 -0.00826665 -0.00235843 0.00375501 -0.00253193 0.000165376 -0.0091613 -0.00932695 0.00821875 -0.00581847 0.0029402 -0.00183324 -0.00465217 -0.000549239 -0.00193606 0.00427568 -0.00298596 -0.00154452 -0.00316819 -0.0105096 0.000125302 -0.00421778 -0.000375511 0.00734213 -0.00641701 
784	0.000639432 -0.00511127 0.00657667 0.00241479 -0.00555155 -0.00544454 0.00268221 0.0106922 0.00425098 -0.00502618 0.00431692 -0.00516674 0.00851525 -0.00397721 -0.0059062 -0.0078995 -0.00516563 -0.00792287 -0.00813391 0.00166776 -0.00929075 -0.00451035 -0.00637364 0.00377379 -0.000780293 -0.00707791 0.00685058 -0.00751456 0.00313914 0.00354985 0.00732904 0.000601802 -0.00883061 0.0108764 0.00320416 0.00996439 -0.00558846 0.00471135 0.000784465 0.00723795 0.0055548 -0.00781057 0.00911944 -0.00519497 -0.00582075 0.00335356 0.00738855 0.00768857 0.000247603 0.00487048 
785	0.00328488 -0.0087565 0.00255237 -0.00650048 -0.00927961 -0.00315639 0.00763026 -0.00662567 -0.00487287 -6.41558e-05 0.00878153 0.003142 -0.000629163 -0.00061427 0.00870201 -0.00959817 0.00979125 0.00828403 0.00753692 -0.00410484 0.00518888 -0.00678952 -0.00889245 -0.00631843 0.00727836 0.00396833 0.000751702 0.0050546 -0.00241429 0.000344418 -0.00592902 -0.00738623 0.00814141 -0.00260044 -0.00782373 -0.00491675 -0.00493107 -0.000695867 -0.0039283 0.00202145 0.00807996 0.000908391 -0.0018499 -0.00761216 -0.000914752 -0.0096835 -0.000321965 -0.00785224 0.00494262 0.00983145 
786	0.00592146 -0.00385177 -0.00274919 -0.00531302 0.00253483 0.00574337 0.00471286 0.0101324 -0.00482283 -0.00912711 0.00730219 -0.00853668 -0.00218025 0.00978762 0.00797849 0.00746469 -0.00189637 0.000238508 0.00253847 0.00568749 0.00706264 0.00296356 0.00727977 0.00914 0.00475205 0.00579897 0.00435723 -0.00737015 0.000762912 -0.00979542 -0.00494228 -0.000638001 0.00610287 -0.00627595 -0.00301192 -0.00519598 0.00506475 0.00607089 0.000528975 0.00827953 -0.00233864 0.00376082 -0.0060366 -0.00667315 -0.0101535 0.00856225 0.00426365 -0.00033009 -0.00641229 -0.00415499 
787	-0.00120734 -0.00465474 0.000692321 -0.00236036 -0.00629724 0.00366197 -0.00923586 -0.00383757 -0.00517028 0.00988243 0.00149626 0.00748809 -0.00773104 0.00562553 0.00545027 0.000369192 -5.51763e-05 0.00990588 -0.00625553 -0.00936973 -0.00120968 -0.00701762 0.0028591 0.00693759 -0.00631019 0.00111378 -1.247e-06 -0.00263908 0.00646646 -0.00440496 -0.00445169 0.00450487 -0.000480248 0.00529003 0.00181917 0.00161452 -0.00901797 -0.00414403 0.00687744 -0.00105429 -0.00878371 -0.00552449 -0.00132903 -0.000864864 0.00196725 -0.00309375 0.00531177 0.0049006 0.0020287 0.0027566 
788	0.00552079 -0.00221833 0.00369636 -0.00669263 -0.00131709 0.00805885 -0.00667158 0.00198609 0.00707303 0.00483545 0.00299963 -0.00126798 -0.00269522 -0.00799091 0.00250288 0.000680653 0.00086912 -0.00563955 0.00556388 0.00554422 -0.00526457 0.00521742 -0.0067302 -0.00444611 -0.00696427 0.00871521 -0.00376725 0.00642416 -0.00424684 -0.00417535 -0.00185926 -0.00238567 0.000217826 0.00584286 0.00226284 -0.00876907 -0.00468589 -0.00878244 0.00943946 0.000519404 -0.00108824 -0.00410204 0.009502 0.00165748 0.00900304 -0.00432775 -0.00920857 -0.0064736 -0.00718258 0.00743739 
789	0.00716345 0.00268058 -0.00751546 -0.00375843 0.00117196 0.00687276 -0.00269345 0.00288248 0.00253411 -0.00158146 0.00555791 -0.000174931 0.00715531 -0.00989091 0.00779344 -0.00791256 0.00692269 -0.00104473 -0.00809286 -0.00580276 0.0099347 -0.00486439 -0.00487745 -0.00311719 -0.00995676 0.00155352 0.00172268 0.00943054 -0.00679659 0.0065398 -0.00491862 0.00932532 0.0094933 0.010484 -0.00712317 -0.00861322 0.00868595 0.00843753 -0.00656134 0.00750584 0.00827172 -0.0023866 -0.000436105 0.0026587 0.00865192 0.00821843 0.0076979 0.000173278 0.00217328 -0.000280065 
790	-0.00334006 -0.00458015 0.00928663 -0.004118 -0.000463861 -0.00513635 -0.000437776 -0.00653479 0.00343778 -0.000422451 0.00143 0.00433765 0.000173688 -0.00292581 0.00680289 0.00157022 0.00852229 -0.000949453 0.00618659 0.00114396 0.00121665 -0.00614824 0.00598909 0.00238459 -0.00847643 -0.000497685 -0.00679779 0.00879234 -0.0011285 0.00465717 -0.00948467 -0.00219197 0.000567059 -0.00527639 -0.00657351 -0.00278884 0.00817955 -0.00794991 -0.00569345 -0.00145602 0.00154791 0.00794175 -0.00633428 -0.00514309 0.00215576 -0.00602502 0.00933431 0.0033329 -0.00529525 -0.0048471 
791	0.00670595 -0.00876021 -0.00731284 -0.0088928 -0.00369347 0.00237709 0.00802318 0.0040096 -0.00154513 -0.00994651 0.0029644 -0.0071837 0.00359518 -0.00333518 -0.00202496 0.00773824 0.00801239 -0.000151465 -0.0010092 -0.000598785 -0.0086203 -0.00565916 -0.00297859 0.0103654 -0.00622328 -0.00734598 0.00555136 0.00520851 -0.0077743 0.0092132 -0.000168188 0.000290243 -0.00292224 -0.00711418 -0.00887606 0.00710146 0.00440809 -0.00905321 0.0074792 0.00393874 0.00531537 -0.00260671 0.00826861 0.00611699 -0.00806873 -0.00735244 0.00517187 0.00257938 0.00765019 -0.00945268 
792	0.00197872 -0.00506878 0.00624526 -0.00373282 -0.0019649 -0.00226288 -0.0062723 -0.00768545 0.00132467 0.00493899 0.00570674 -0.00797771 -0.00795411 -0.00703354 0.0046814 -0.00125349 0.00327674 4.5351e-05 -0.00351063 0.00865595 -0.000393293 0.00895108 0.00433918 0.00668415 -0.00971737 -0.00282943 0.00590681 -0.00171134 0.00873129 -0.00350344 -0.00411829 0.00368756 -0.00547777 -0.00319658 0.000345791 -0.00212748 0.00154133 0.00857452 0.00571102 0.00802302 0.00918433 -0.00881562 -0.00958532 -0.000891588 0.00602994 -0.00686525 -0.00398959 -0.00664773 -0.00292954 0.00719691 
793	0.00693709 -0.00614246 -0.00982326 0.00380948 -0.00619261 -0.0022392 -0.00652934 -0.000780738 -0.00825528 0.00481309 -0.00573748 0.00665255 0.00952636 -0.00813514 -0.00288233 -0.00781204 -0.00115202 0.00483134 0.00960397 0.00922046 0.00333443 0.00542048 -0.000173815 -0.00815086 0.0033721 0.00660083 0.00613767 -0.00211031 -0.00832283 0.00964762 0.00802444 -0.00859671 0.00387356 0.00209561 0.00328843 0.00344708 0.00754375 0.00187496 0.00852145 0.00730799 -0.00362048 -0.00383185 -0.00423397 0.0040667 0.00348992 0.00277375 0.00845856 0.0014774 0.00804983 -0.00609151 
794	0.010111 0.00732512 -0.00762145 0.00544851 -0.00706889 0.00149506 0.00325971 0.00939693 -0.00496723 0.0046161 -0.00889722 -0.000730237 -0.00655857 0.00811244 -0.00318782 -0.00600105 -3.52392e-05 0.000578062 -2.8928e-05 -0.00149536 -0.008502 0.00702973 -0.00722588 -0.00829263 -0.006076 0.0019549 -0.000396807 -0.00497614 0.00621923 0.00566701 0.00583198 -0.00830847 -0.00716718 0.00933451 -0.00737732 0.000794999 -0.00454261 -0.00568754 0.00758272 0.00609397 -0.00248263 -0.00149985 -0.0066726 -0.00875897 0.000477006 0.000175618 0.0105267 0.00239878 -0.00119262 0.00955389 
795	0.00732704 -0.00710894 -0.00207808 -0.00783005 -0.00472972 -0.00449328 0.00417057 0.000782545 0.00924869 0.00922216 -0.00689746 0.00234796 0.00415506 0.00441726 0.00554753 -0.00807421 -0.00650093 -0.00508748 -0.000324214 -0.00464045 0.00684669 0.0077511 -0.00863603 0.00529131 0.00379324 -0.00212457 0.00188329 0.00928423 -0.00286672 0.00627091 -0.00173772 0.00964778 0.00678166 -0.000451683 0.00939778 0.00160303 0.00473666 -0.00622412 0.00759105 -0.0076351 0.00678115 -0.00925161 -0.0032152 0.00843644 -0.00158677 -0.00578084 -0.00941512 0.00843784 0.00638978 0.00941663 
796	0.0036175 0.00163725 0.00426515 9.33698e-05 0.00309449 0.00513236 -0.00675564 0.00655006 -0.000916424 0.00124554 0.000332792 -0.00221709 0.00827837 -0.00752131 0.00454957 0.00668636 -0.00704926 -0.00844627 -0.00369438 0.0053696 -0.008869 -0.00749797 0.000566298 -0.00263589 0.00291843 -0.00531467 0.0032457 -0.00241639 -0.00844982 -0.00604921 0.00490455 -0.00629923 -0.00821633 0.0005651 0.00391573 0.00983795 0.003991 -0.00648279 0.00293869 0.00971006 -0.00679329 0.00547528 -0.000407124 -0.00440657 0.000715757 -0.00511953 -0.00204898 0.00232539 0.00246095 0.00561045 
797	0.0020199 -0.0105215 0.00184112 -0.00245741 0.0015626 -0.00801844 -0.00716319 -0.00686888 0.00786243 -0.00846217 0.00491494 0.0053169 0.00356682 -0.00665165 -0.00303488 -0.00561467 -0.00924593 -0.00263271 -0.00934427 0.000634159 -0.00161141 -0.00111135 0.00792671 0.0105669 0.000909941 0.00631715 -0.00293467 0.00719762 0.0054369 0.00350655 0.00587302 -0.00807953 -0.00259081 0.00104276 0.00416858 0.00886337 -0.000630504 0.00952044 0.00640677 0.00565109 -0.00150859 -0.00995202 0.00880014 0.002196 0.00257805 0.0044469 -0.0055422 -0.00909925 -0.0082185 -0.00318664 
798	0.00530875 -0.00716403 -0.00443752 0.000208401 -0.00620733 -0.00672972 0.00592583 0.0064091 -0.00881537 0.00748171 0.00440636 -0.00540106 -0.00810247 0.00928438 0.0038937 -0.00964518 0.00312709 -0.00481213 -0.00596845 -0.0019295 -0.000703679 -0.00901557 -0.00843643 -0.00401568 -0.00907477 -0.00884805 0.000507577 -0.00347537 -0.00565154 -0.00824363 -0.000694787 -3.84851e-05 -0.00193854 0.00267944 0.0034808 -0.00383508 -0.00259041 -0.00351163 -0.00989896 -0.00340981 -0.00497102 -0.00381425 -0.00501006 -0.00564575 -0.00520147 0.00886658 0.00347943 -0.00128653 0.0010535 -0.00256744 
799	0.00340349 0.00344246 0.00923377 0.00425246 -0.00933239 0.00272249 -0.00469534 0.00480533 0.00607973 0.00281763 -0.00687364 0.00935678 -0.00895849 -0.00649393 0.00556592 -0.00684102 0.00222215 0.00553594 -0.00183436 -0.00245068 -0.00958192 0.00448962 0.00822304 0.001663 0.0024387 0.00581029 -0.00815491 0.00953935 -0.00312495 -0.00769953 0.00920511 0.00294769 -0.00528943 -0.00893619 -0.00889714 -0.00727648 0.00826575 0.00910243 0.00705937 -0.00776276 0.000811985 0.0019263 8.79429e-06 -0.00233546 -0.00295891 0.000218727 0.00159033 -0.00452529 -0.00205189 0.00374541 
800	-0.00399468 -0.00179018 -0.0100148 -0.00332493 0.00130576 -0.00999216 0.00903229 -0.00427982 -0.000137208 0.00749516 -0.000411101 0.000749379 0.000397369 0.00341837 0.00059105 0.00223211 -0.00126259 0.00394893 0.00737664 -0.0083092 -0.00723452 -0.00951441 0.00570453 -0.00194109 0.00287222 0.00450052 -0.00438892 -0.00546122 0.00363514 0.00157506 0.00178512 -0.00842038 0.00180601 -0.00398513 0.00963019 0.00222046 0.00891885 0.0043069 -0.00719114 0.005215 0.00956403 -0.00126773 0.00170797 0.00405105 -0.00640011 0.00453914 0.00986072 -0.00751611 0.0048232 0.00796318 
801	0.00458623 -0.00335687 0.00338609 -0.00998498 -0.00285205 -0.00963091 -0.00465652 -0.00350381 0.00323369 0.00797084 -0.00147752 -0.00428202 -0.00907625 -0.00745823 -0.00813209 0.00772525 -0.00878142 -0.00367601 0.00142961 0.00564718 -0.00164525 0.00878543 -0.00448165 4.31989e-05 0.00790506 -0.0011545 -0.00860455 0.00547386 0.00380119 -0.00587415 -0.00125442 -0.00279301 0.00646168 -0.00601662 -0.000299207 0.00880115 0.000963592 0.00373466 0.00261496 0.00820267 -0.00652839 0.00755059 0.00203821 -0.00512601 0.00823788 -0.00328168 0.0024257 0.00676455 -0.00221397 0.00968267 
802	0.00872868 -0.000133218 0.00603396 -0.000877752 -0.000888575 -0.00461488 -0.00177556 0.00214899 -0.009095 0.00972375 -0.00729669 -0.0035148 -0.00551906 -0.00101187 0.0087914 0.00842119 0.000941778 -0.0025098 -0.00710988 0.00967838 0.00577636 -0.00744556 -0.00930329 -0.00907757 -0.00209657 -0.00302897 0.00222693 -0.00756051 0.00264418 0.0062969 -0.00120966 0.0019377 0.00633192 -0.00864891 0.00105049 0.00565611 0.00230189 -0.00936195 -0.00846416 -0.00148498 -0.00983656 -0.00409443 0.00604165 -0.000382805 0.00329392 -0.00516002 -0.00757124 -0.00886328 0.0091308 0.00393978 
803	-0.00135881 0.00254281 -0.0100249 0.00837171 -0.000752961 0.000693032 0.00893333 -0.00652999 0.00182738 0.00875814 -0.00408902 0.00550789 0.00492753 -0.000590799 0.000619085 8.08276e-05 -0.00954924 0.00294849 -0.00587286 0.00425591 -0.000260297 -0.00647847 -0.00189288 -0.00306228 0.00637399 -0.0092382 0.000842168 -0.0042712 0.00696571 0.00680572 0.00585682 0.00976214 -0.00118155 -0.00104193 -0.00283435 -0.00159999 0.00298692 0.000250971 0.00906951 -0.00293414 -0.00586835 0.00213817 0.00946855 -0.00216354 -0.000670076 0.00571345 0.00191113 0.00939617 7.1278e-05 0.00618555 
804	0.00896153 -0.00765702 -0.006333 -0.00109078 -0.00711652 0.00310916 -0.00183039 -0.00961987 -0.00644475 -0.00449406 -0.000324179 -0.00366444 0.00528823 0.00316325 0.00985252 0.00838626 0.00815951 -0.00528937 -0.00312762 -4.80356e-05 0.00107603 -0.00364819 -0.000413898 -0.00437227 0.00251746 -0.00130271 0.00656205 0.00999156 0.00433363 0.00541069 -0.00850357 -0.00724558 -1.24063e-05 -0.00106758 0.000602872 0.00188811 -0.00910762 7.89755e-06 0.000898127 0.00621298 -0.00662519 0.0083838 -0.00372939 -0.00221604 0.0072687 0.00733769 0.00981844 0.00539082 0.0047769 0.00177025 
805	0.00241013 0.00644252 -0.00892011 -0.00485537 -0.00324631 -0.00297089 0.00100399 0.00848761 0.00906617 -0.00990932 -0.00715624 0.00307989 0.00948814 0.00522242 0.00138067 0.00976178 -0.00955346 -0.00767474 0.00274647 0.00669842 0.00744379 0.00227558 -0.00630368 0.00779247 0.00477548 -0.00758267 0.00601254 0.00340587 -0.00338417 -0.00558975 -0.00743783 0.00655054 -0.0078922 0.00630193 -0.001955 0.0095362 -0.00541767 0.0048366 0.00837373 -0.00796605 -0.00539554 -0.00366977 0.000486022 0.00865937 0.00503294 0.00349518 0.00312252 -0.00904648 0.00194668 0.00503173 
806	0.00685419 0.00355632 -0.00403973 -0.00340095 0.00934061 0.00953048 0.00531112 -0.00761628 -0.00837857 -0.0096042 -0.000390468 -0.00380338 0.00346169 0.00374444 0.000125407 0.00284563 0.00262475 -0.00833015 -0.00856247 0.0089369 -0.00800207 -0.00746681 0.00517945 0.00916644 -0.00988398 0.00220555 -0.00341142 -0.00185544 0.00523048 -0.00412469 0.00932719 -0.00166065 0.00323012 -0.00116704 0.00253968 0.00333484 0.00422336 -0.00625992 -0.00279852 0.000651948 -0.0083302 0.00430109 0.00820771 -0.00519918 -0.00238472 0.00891747 0.0061491 0.00191935 -0.00909457 0.0011931 
807	-0.00727452 0.00233887 0.00885135 -0.00178843 -0.0035992 0.00920107 0.00895211 -0.00675625 0.00644467 -0.0021926 -0.00900869 -0.000933994 0.00377606 -0.00508794 -0.00443722 0.00520099 -0.000181157 0.0032217 -0.00828858 0.0012312 -0.000283549 0.00758085 -0.00660275 0.00470297 -0.00271682 -6.79855e-05 0.0029712 -0.00101355 0.00602548 -0.0103205 0.00548079 0.000531231 -0.00661591 0.00947886 0.00149964 -0.00492343 0.00351585 0.00547515 -0.0056248 0.00641185 0.00204047 -0.00541452 -0.000350381 -0.00562315 -0.0100592 -0.00250036 -0.00417952 0.00883712 -0.00103355 0.00409053 
808	-0.00932857 -0.00900364 0.000647707 -0.00363423 -0.000696758 -0.00670916 -0.00536084 -0.00638683 -0.00749072 0.000708283 0.00101156 0.00749889 -0.00425285 -0.00803487 -0.00407195 0.00378707 0.00332691 -0.00327277 -0.00486247 0.00201961 -0.00464805 0.0056472 0.00166579 0.00271052 0.00987827 -0.00443123 8.15113e-05 0.000212858 0.00716511 -0.00572838 -0.00307011 -0.000328419 -0.00856705 0.00125625 0.00251042 -0.00398947 -0.00658189 -0.00847021 -0.00196388 0.00622614 -0.00505361 -0.00283565 0.00649099 0.00278896 0.00480154 0.00214547 0.00551867 -0.00201565 0.00390124 0.00192203 
809	-0.00902851 -0.000259882 0.00261315 0.0055299 -0.00779329 -0.00297435 -0.00443988 -0.0020736 0.00568941 0.00200354 -0.000790229 0.00273122 0.0045369 -0.00333495 0.00865879 -0.00229997 0.00307377 -0.00113129 -0.00551332 0.00165652 -0.000481023 -0.0064358 0.00390114 -0.00319955 0.00510181 0.000303354 -0.0100307 -0.00336017 -1.48055e-05 0.0026106 0.00300182 0.00456901 0.0007357 -0.00654892 0.00521096 0.00288745 0.000117657 -0.00951566 0.0062535 -0.00995 -0.00783109 -0.00936594 0.00569385 -0.000500944 -0.00837677 -0.00858586 0.00373498 0.00354004 -0.00339057 -0.00022186 
810	-0.00347659 0.00575641 0.00228428 0.00403507 -0.00844932 -0.00773096 0.00772794 -0.00101046 0.00650921 0.000871508 0.00208992 -0.000646903 0.00802405 -0.00916168 -0.0057024 -0.00574206 0.000566943 0.00768508 -0.00407117 -0.00490316 -0.000594976 0.00578095 0.00468486 0.00186091 0.00466298 0.00210261 0.00931679 -0.007395 0.000236505 0.00694939 0.00576349 0.00411065 -0.00188823 0.00899041 -0.0061668 0.00679491 0.00297784 -0.00965224 -0.000558074 0.00235182 0.00532371 -0.000629356 0.00900141 -0.00695744 -0.00261239 -0.00526129 0.0034105 0.00210488 -0.00690098 0.00726852 
811	-0.00101294 -0.00874998 -0.0093355 0.000992145 0.00474418 0.000532323 0.00696742 -0.0089339 0.00926733 0.00311703 -0.00442399 -0.00562983 0.0046057 -0.00456305 -0.00258868 0.00797354 0.0022504 0.00433223 0.00759196 -0.00742229 0.0071174 -0.00311453 -0.00322832 0.0100408 0.00449585 0.0017396 0.00608143 0.00692088 0.00405464 0.00542466 0.00133038 -0.00558628 0.00417526 0.00194074 0.00144429 -0.00856992 -0.0045492 -0.00892578 0.000267505 0.00219803 0.00248275 0.00146724 0.000390303 -0.00253016 -0.00218518 0.000130225 -0.00766629 0.0041267 -0.00486307 -0.00229731 
812	0.00616181 -0.00722534 -0.00515787 0.00491807 0.00371934 0.00679668 0.000767072 -0.0095145 -0.00173403 0.00393112 -0.00194614 0.00102042 -0.00434789 -0.00646874 -0.00285525 0.0043915 0.00910875 -0.00640041 -0.00663884 -0.00380493 -0.00600698 -0.0069855 -0.00448869 -0.00859147 0.00555196 0.00973528 -0.0072272 -0.00951777 0.00633965 0.000526952 -0.00130083 0.00376348 0.00833214 -0.0071991 0.00961409 -0.00125033 0.00856029 0.00775875 0.0066651 -0.00330067 0.00450482 -0.00913728 0.00947518 0.00242202 -0.00561009 -0.00826734 0.00392802 -0.00782465 -0.00280627 0.00446865 
813	0.00808074 0.00411357 -0.00752457 0.00181571 -0.00822616 -0.00306511 0.00679965 -0.0024492 -0.00477078 0.00868123 0.00569256 0.00583647 -0.00266436 -0.00588492 -0.00875779 -0.00714936 0.0011978 0.00914135 -0.00554879 0.00437289 0.00341632 0.0099546 0.00778675 0.00724451 0.00609891 -0.00473586 -0.00963918 0.00951242 -0.00856396 0.00282173 -0.000686687 0.00327411 0.000375883 0.000988781 0.00935209 0.00812174 0.00108938 -0.00922399 0.00375653 0.00815459 -0.00352399 0.00217674 0.00287942 0.000258495 0.001902 0.00878549 -0.00221739 0.00444125 0.00182243 0.00871706 
814	-0.00399004 0.00622852 -0.00517334 -0.0016439 -0.00300181 0.00781512 -0.00248872 -0.00749175 0.00747471 0.00766574 -0.00876505 -0.00887463 0.00126842 0.000490263 -0.00551566 -0.00397902 -0.00532388 -0.00147663 0.00275096 0.00683054 0.00931217 -0.00978716 0.00743891 0.00108544 -0.00213085 0.0075652 0.00109688 0.00267809 -0.00177616 -0.00286581 -0.00131225 -0.00883176 -0.00557362 0.00862337 -0.00858745 0.00146432 0.000658436 0.00184612 0.00356667 -0.00786175 -0.00636733 0.0021409 0.00626059 -0.00373729 -0.00135335 0.00130288 0.00470041 -0.0063001 -0.0046959 0.000454773 
815	-0.00323049 0.00502735 0.00458706 -0.0115707 0.00346239 0.00389639 0.00809293 -0.00622935 -0.00360907 0.00462107 -0.00962353 -0.00232851 -0.00816698 -0.00620902 0.00767964 0.00716287 0.00159261 -0.00538454 0.0037486 -0.00202555 -0.0020446 0.000830993 0.00142167 -0.00220649 -0.0101912 8.97941e-05 -0.00564311 0.00381618 0.00157826 -0.00387565 -0.00997522 0.004542 0.00746669 0.00190312 -0.00950436 0.00947042 0.0085486 -0.00525134 -0.00198631 -0.00310563 -0.00869973 -0.00262488 0.0071146 0.00646972 -0.00336831 -0.00666712 0.00285966 -0.00392601 0.00880062 0.00898548 
816	0.00147013 -0.00122334 -0.00717878 -0.00944066 -0.00588677 -0.0047525 -0.00493934 -0.00592756 0.00708911 -0.000229524 -0.00887763 -0.00207405 0.00702715 0.00960368 0.00247374 0.00824357 -0.00585969 -0.00722132 0.00698288 0.00775182 -0.00600754 0.00941748 0.00611649 0.00733495 -0.00934102 0.00287017 0.000509315 0.000671687 0.00634813 0.00301592 -0.00115247 0.00376971 0.00792152 -0.00417855 -0.00201222 0.00456942 -0.00957782 -0.00260427 -0.00818199 -0.00869205 0.0071319 -0.0107054 -0.0091728 0.00815562 -0.00396432 0.00929763 -0.0058576 -0.00370567 0.00430636 -0.00630416 
817	-0.00880423 -0.0033806 0.002842 -0.00704386 0.00416476 0.00149168 -0.00597127 1.61923e-05 -0.00123439 0.00812688 0.00240699 -0.00770851 0.00150894 0.00780945 0.00310429 -0.00128972 0.00864389 -0.0064496 -0.00564343 0.00525981 -0.00165422 0.00388425 0.000521613 -0.00320343 0.00886222 -0.00582437 -9.24612e-05 -0.00254201 0.00425018 -0.00826612 -0.00837247 0.0102966 0.0086006 -0.00433654 0.000766947 -0.00258005 0.00272874 -0.00462849 -0.00258886 0.00277393 0.0046399 -0.00432116 -0.00638966 0.00311023 -0.00928796 0.0064299 0.00609157 -0.00061406 0.00362628 0.0091529 
